n.id,n.firstname,n.lastname,n.birthyear,n.deathyear,n.birthplace,n.deathplace,n.sex,n.numCities,n.numCountries,n.numVenues,n.country,n.collective,n.ulan,n.wikidata
"132,""""""Paul"""""",""""""Gauguin"""""",1848,1903,""""""Paris"""""",""""""Atuona"""""",""""""M"""""",10,8,21,""""""FR"""""",null,""""""500011421"""""",""""""Q37693"""""""
"133,""""""Aleksandr Fedorovich"""""",""""""Gaush"""""",1873,1947,""""""Saint Petersburg"""""",""""""Simferopol"""""",""""""M"""""",4,3,2,""""""RU"""""",null,""""""500141019"""""",null"
"134,""""""Mark"""""",""""""Gertler"""""",1891,1939,""""""Spitalfields"""""",""""""London"""""",""""""M"""""",1,1,3,""""""GB"""""",null,""""""500018389"""""",""""""Q359506"""""""
"135,""""""Leo"""""",""""""Gestel"""""",1881,1941,""""""Woerden"""""",""""""Hilversum"""""",""""""M"""""",1,1,1,""""""NL"""""",null,""""""500007182"""""",""""""Q597999"""""""
"136,""""""Augusto"""""",""""""Giacometti"""""",1877,1947,""""""Stampa"""""",""""""Zurich"""""",""""""M"""""",null,null,null,""""""CH"""""",null,""""""500021952"""""",""""""Q671236"""""""
"137,""""""Giovanni"""""",""""""Giacometti"""""",1868,1933,""""""Stampa"""""",""""""Glion"""""",""""""M"""""",5,4,5,""""""CH"""""",null,""""""500021953"""""",""""""Q689411"""""""
"138,""""""Harold"""""",""""""Gilman"""""",1876,1919,""""""Rode"""""",""""""London"""""",""""""M"""""",2,1,6,""""""GB"""""",null,""""""500027829"""""",""""""Q176368"""""""
"139,""""""Charles"""""",""""""Ginner"""""",1878,1952,""""""Cannes"""""",""""""London"""""",""""""M"""""",3,2,7,""""""GB"""""",null,""""""500021853"""""",""""""Q716453"""""""
"140,""""""Pierre Paul"""""",""""""Girieud"""""",1876,1948,""""""Paris"""""",""""""Paris"""""",""""""M"""""",10,7,12,""""""FR"""""",null,""""""500029188"""""",""""""Q2093494"""""""
"141,""""""William James"""""",""""""Glackens"""""",1870,1938,""""""Philadelphia"""""",""""""Westport, Connecticut"""""",""""""M"""""",2,1,2,""""""US"""""",null,""""""500018884"""""",""""""Q1339934"""""""
"142,""""""Albert"""""",""""""Gleizes"""""",1881,1953,""""""Paris"""""",""""""Avignon"""""",""""""M"""""",9,7,9,""""""FR"""""",null,""""""500001380"""""",""""""Q711903"""""""
"143,""""""Natalia"""""",""""""Goncharova"""""",1881,1962,""""""Tula"""""",""""""Paris"""""",""""""F"""""",7,6,4,""""""RU"""""",null,"""""" Gontscharowa, Natalja"""""",""""""Q232391"""""""
"144,""""""Spencer"""""",""""""Gore"""""",1878,1914,""""""Epsom"""""",""""""Surrey"""""",""""""M"""""",3,2,8,""""""GB"""""",null,""""""500004711"""""",""""""Q1904003"""""""
"145,""""""Duncan"""""",""""""Grant"""""",1885,1978,""""""Aviemore"""""",""""""Aldermaston"""""",""""""M"""""",2,2,5,""""""GB"""""",null,""""""500022746"""""",""""""Q766166"""""""
"146,""""""Juan"""""",""""""Gris"""""",1887,1927,""""""Madrid"""""",""""""Boulogne-Billancourt"""""",""""""M"""""",5,3,5,""""""ES"""""",null,""""""500015362"""""",""""""Q151152"""""""
"147,""""""Alexis"""""",""""""Gritchenko"""""",1883,1977,""""""Krolevets"""""",""""""Vence"""""",""""""M"""""",null,null,null,""""""RU"""""",null,""""""500155665"""""",""""""Q3294595"""""""
"148,""""""Marcel"""""",""""""Gromaire"""""",1892,1971,""""""Noyelles-sur-Sambre"""""",""""""Paris"""""",""""""M"""""",null,null,null,""""""FR"""""",null,""""""500009137"""""",""""""Q690155"""""""
"149,""""""Isaac"""""",""""""Grünewald"""""",1888,1946,""""""Stockholm"""""",""""""Norway"""""",""""""M"""""",1,1,1,""""""SE"""""",null,""""""500078890"""""",""""""Q731125"""""""
"150,""""""Charles-François-Prosper"""""",""""""Guérin"""""",1875,1939,""""""Sens"""""",""""""Paris"""""",""""""M"""""",8,7,9,""""""FR"""""",null,""""""500003325"""""",""""""Q1063382"""""""
"151,""""""Yelena"""""",""""""Guro"""""",1877,1913,""""""Saint Petersburg"""""",""""""Uusikirkko"""""",""""""F"""""",null,null,null,""""""RU"""""",null,""""""500063165"""""",""""""Q442658"""""""
"152,""""""Otto"""""",""""""Gutfreund"""""",1889,1927,""""""Dvůr Králové"""""",""""""Prague"""""",""""""M"""""",null,null,null,""""""CZ"""""",null,""""""500002163"""""",""""""Q1381971"""""""
"153,""""""Hermann"""""",""""""Haller"""""",1880,1950,""""""Bern"""""",""""""Zurich"""""",""""""M"""""",null,null,null,""""""CH"""""",null,""""""500000874"""""",""""""Q680826"""""""
"154,""""""Marsden"""""",""""""Hartley"""""",1877,1943,""""""Lewiston, Maine"""""",""""""Ellsworth, Maine"""""",""""""M"""""",null,null,null,""""""US"""""",null,""""""500012910"""""",""""""Q553259"""""""
"155,""""""Ferenc"""""",""""""Hatvany"""""",1881,1958,""""""Budapest"""""",""""""Lausanne"""""",""""""M"""""",3,3,4,""""""HU"""""",null,""""""500093866"""""",""""""Q324935"""""""
"156,""""""Henri"""""",""""""Hayden"""""",1883,1970,""""""Warsaw"""""",""""""Paris"""""",""""""M"""""",1,1,1,""""""PL"""""",null,""""""500006216"""""",""""""Q1607477"""""""
"157,""""""Erich"""""",""""""Heckel"""""",1883,1970,""""""Döbeln"""""",""""""Radolfzell"""""",""""""M"""""",4,2,5,""""""DE"""""",null,""""""500032971"""""",""""""Q156700"""""""
"158,""""""Jean"""""",""""""Heiberg"""""",1884,1976,""""""Christiania (Oslo)"""""",""""""Christiania (Oslo)"""""",""""""M"""""",null,null,null,""""""NO"""""",null,""""""500110999"""""",""""""Q1781129"""""""
"159,""""""Walter"""""",""""""Helbig"""""",1878,1968,""""""Falkenstein, Saxony"""""",""""""Ascona"""""",""""""M"""""",4,3,4,""""""DE"""""",null,""""""500047836"""""",""""""Q1482415"""""""
"160,""""""Robert"""""",""""""Henri"""""",1865,1929,""""""Cincinnati"""""",""""""New York"""""",""""""M"""""",3,2,3,""""""US"""""",null,""""""500005486"""""",""""""Q724860"""""""
"161,""""""Auguste"""""",""""""Herbin"""""",1882,1960,""""""Quiévy"""""",""""""Paris"""""",""""""M"""""",7,6,10,""""""FR"""""",null,""""""500023239"""""",""""""Q706359"""""""
"162,""""""Jules"""""",""""""Hervé"""""",1887,1981,""""""Langres"""""",""""""Langres"""""",""""""M"""""",null,null,null,""""""FR"""""",null,""""""500011334"""""",""""""Q3188375"""""""
"163,""""""Sigrid"""""",""""""Hjertén"""""",1885,1948,""""""Sundsvall"""""",""""""Stockholm"""""",""""""F"""""",null,null,null,""""""SE"""""",null,""""""500017513"""""",""""""Q272405"""""""
"164,""""""Ferdinand"""""",""""""Hodler"""""",1853,1918,""""""Bern"""""",""""""Geneva"""""",""""""M"""""",8,4,10,""""""CH"""""",null,""""""500027184"""""",""""""Q214564"""""""
"165,""""""Adolf"""""",""""""Hölzel"""""",1853,1934,""""""Olomouc"""""",""""""Stuttgart"""""",""""""M"""""",4,2,4,""""""DE"""""",null,""""""500023070"""""",""""""Q362498"""""""
"166,""""""Karl"""""",""""""Hofer"""""",1878,1955,""""""Karlsruhe"""""",""""""Berlin"""""",""""""M"""""",4,1,5,""""""DE"""""",null,""""""500015138"""""",""""""Q62249"""""""
"167,""""""Edward"""""",""""""Hopper"""""",1882,1967,""""""Nyack"""""",""""""New York"""""",""""""M"""""",null,null,null,""""""US"""""",null,""""""500031212"""""",""""""Q203401"""""""
"168,""""""Max"""""",""""""Horb"""""",1882,1907,""""""Mladá Boleslav"""""",""""""Prague"""""",""""""M"""""",null,null,null,""""""CZ"""""",null,""""""NULL"""""",""""""Q12036159"""""""
"169,""""""Hermann"""""",""""""Huber"""""",1888,1967,""""""Zurich"""""",""""""Hirzel"""""",""""""M"""""",3,2,3,""""""CH"""""",null,""""""500017047"""""",""""""Q1611548"""""""
"170,""""""James Dickson"""""",""""""Innes"""""",1887,1914,""""""Llanelli"""""",""""""Swanley"""""",""""""M"""""",1,1,3,""""""GB"""""",null,""""""500006002"""""",""""""Q3404191"""""""
"171,""""""Isaac"""""",""""""Israëls"""""",1865,1934,""""""Amsterdam"""""",""""""Hague, The"""""",""""""M"""""",2,1,2,""""""NL"""""",null,""""""500000109"""""",""""""Q979534"""""""
"172,""""""Richard"""""",""""""Janthur"""""",1883,1956,""""""Zerbst"""""",""""""Berlin"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500148179"""""",""""""Q16856296"""""""
"173,""""""Alexei"""""",""""""Jawlensky"""""",1864,1941,""""""Torzhok"""""",""""""Wiesbaden"""""",""""""M"""""",9,6,9,""""""RU"""""",null,""""""500017981"""""",""""""Q156426"""""""
"174,null,""""""Le Corbusier"""""",1887,1965,""""""La Chaux-de-Fonds"""""",""""""Roquebrune"""""",""""""M"""""",null,null,null,""""""CH"""""",null,""""""500027041"""""",""""""Q4724"""""""
"175,""""""Augustus"""""",""""""John"""""",1878,1961,""""""Tenby"""""",""""""Fordingbridge"""""",""""""M"""""",2,2,4,""""""GB"""""",null,""""""500018892"""""",""""""Q562540"""""""
"176,""""""Gwen"""""",""""""John"""""",1876,1939,""""""Haverfordwest"""""",""""""Dieppe"""""",""""""F"""""",null,null,null,""""""GB"""""",null,""""""500009240"""""",""""""Q274339"""""""
"177,""""""Einar"""""",""""""Jolin"""""",1890,1976,""""""Stockholm"""""",""""""Stockholm"""""",""""""M"""""",null,null,null,""""""SE"""""",null,""""""500014093"""""",""""""Q5889945"""""""
"178,""""""Ernst"""""",""""""Josephson"""""",1851,1906,""""""Stockholm"""""",""""""Stockholm"""""",""""""M"""""",null,null,null,""""""SE"""""",null,""""""500004739"""""",""""""Q709853"""""""
"179,""""""Alexander"""""",""""""Kanoldt"""""",1881,1939,""""""Karlsruhe"""""",""""""Berlin"""""",""""""M"""""",4,1,6,""""""DE"""""",null,""""""500027904"""""",""""""Q62544"""""""
"180,""""""Arne"""""",""""""Kavli"""""",1878,1970,""""""Bergen, North Holland"""""",""""""Christiania (Oslo)"""""",""""""M"""""",1,1,1,""""""NO"""""",null,""""""500070114"""""",""""""Q4794603"""""""
"181,""""""Károly"""""",""""""Kernstok"""""",1873,1940,""""""Budapest"""""",""""""Budapest"""""",""""""M"""""",1,1,2,""""""HU"""""",null,""""""500000556"""""",""""""Q556067"""""""
"182,""""""Fernand"""""",""""""Khnopff"""""",1858,1921,""""""Dendermonde"""""",""""""Brussels"""""",""""""M"""""",4,4,4,""""""BE"""""",null,""""""500003023"""""",""""""Q559559"""""""
"183,""""""Ernst Ludwig"""""",""""""Kirchner"""""",1880,1938,""""""Aschaffenburg"""""",""""""Frauenkirch"""""",""""""M"""""",3,1,5,""""""DE"""""",null,""""""500027704"""""",""""""Q229272"""""""
"184,""""""Moïse"""""",""""""Kisling"""""",1891,1953,""""""Cracow"""""",""""""Sanary-sur-Mer"""""",""""""M"""""",5,4,5,""""""FR"""""",null,""""""500027290"""""",""""""Q281812"""""""
"185,""""""Paul"""""",""""""Klee"""""",1879,1940,""""""Münchenbuchsee"""""",""""""Muralto"""""",""""""M"""""",2,1,3,""""""CH"""""",null,""""""500010493"""""",""""""Q44007"""""""
"186,""""""Cesar"""""",""""""Klein"""""",1876,1954,""""""Hamburg"""""",""""""Pansdorf"""""",""""""M"""""",3,3,4,""""""DE"""""",null,""""""500029590"""""",""""""Q213848"""""""
"187,""""""Gustav"""""",""""""Klimt"""""",1862,1918,""""""Vienna"""""",""""""Vienna"""""",""""""M"""""",3,3,3,""""""AT"""""",null,""""""500030531"""""",""""""Q34661"""""""
"188,""""""Max"""""",""""""Klinger"""""",1857,1920,""""""Leipzig"""""",""""""Großjena"""""",""""""M"""""",2,1,3,""""""DE"""""",null,""""""500023867"""""",""""""Q44252"""""""
"189,""""""Moissey"""""",""""""Kogan"""""",1879,1943,""""""Orhei"""""",""""""Auschwitz"""""",""""""M"""""",2,1,3,""""""RU"""""",null,""""""500030135"""""",""""""Q200644"""""""
"190,""""""Oskar"""""",""""""Kokoschka"""""",1886,1980,""""""Pöchlarn"""""",""""""Montreux"""""",""""""M"""""",5,3,6,""""""AT"""""",null,""""""500024536"""""",""""""Q154260"""""""
"191,""""""Georg"""""",""""""Kolbe"""""",1877,1947,""""""Waldheim"""""",""""""Berlin"""""",""""""M"""""",3,1,3,""""""DE"""""",null,""""""500004921"""""",""""""Q561283"""""""
"192,""""""Käthe"""""",""""""Kollwitz"""""",1867,1945,""""""Königsberg"""""",""""""Moritzburg"""""",""""""F"""""",4,3,5,""""""DE"""""",null,""""""500016751"""""",""""""Q142472"""""""
"193,""""""Pyotr"""""",""""""Konchalovsky"""""",1876,1956,""""""Slavyansk"""""",""""""Moscow"""""",""""""M"""""",1,1,1,""""""RU"""""",null,""""""500021857"""""",""""""Q2626131"""""""
"194,""""""Nikolay"""""",""""""Krymov"""""",1884,1958,""""""Moscow"""""",""""""Moscow"""""",""""""M"""""",5,4,3,""""""RU"""""",null,""""""500124424"""""",""""""Q4242904"""""""
"195,""""""Per"""""",""""""Krohg"""""",1889,1965,""""""Åsgårdstrand"""""",""""""Christiania (Oslo)"""""",""""""M"""""",1,1,1,""""""NO"""""",null,""""""500009787"""""",""""""Q1384103"""""""
"196,""""""Alfred"""""",""""""Kubin"""""",1877,1959,""""""Litoměřice"""""",""""""Wernstein am Inn"""""",""""""M"""""",8,6,6,""""""AT"""""",null,""""""500025783"""""",""""""Q558054"""""""
"197,""""""Othone"""""",""""""Coubine"""""",1883,1969,""""""Boskovice"""""",""""""Marseilles"""""",""""""M"""""",null,null,null,""""""CZ"""""",null,""""""500012963"""""",""""""Q1342949"""""""
"198,""""""Bohumil"""""",""""""Kubišta"""""",1884,1918,""""""Vlčkovice"""""",""""""Prague"""""",""""""M"""""",2,2,2,""""""CZ"""""",null,""""""500008823"""""",""""""Q698151"""""""
"199,""""""Walt"""""",""""""Kuhn"""""",1880,1949,""""""New York"""""",""""""New York"""""",""""""M"""""",1,1,1,""""""US"""""",null,""""""500012372"""""",""""""Q118798"""""""
"200,""""""Reinhold"""""",""""""Kündig"""""",1888,1984,""""""Uster"""""",""""""Thalwil"""""",""""""M"""""",null,null,null,""""""CH"""""",null,""""""500081852"""""",""""""Q28367053"""""""
"201,""""""František"""""",""""""Kupka"""""",1871,1957,""""""Opočno"""""",""""""Puteaux"""""",""""""M"""""",1,1,1,""""""CZ"""""",null,""""""500006023"""""",""""""Q167414"""""""
"202,""""""Aleksandr"""""",""""""Kuprin"""""",1880,1960,""""""Borisoglebsk"""""",""""""Moscow"""""",""""""M"""""",1,1,1,""""""RU"""""",null,""""""500079153"""""",""""""Q4247553"""""""
"203,""""""Pavel"""""",""""""Kuznetsov"""""",1878,1968,""""""Saratov"""""",""""""Moscow"""""",""""""M"""""",1,1,1,""""""RU"""""",null,""""""500015864"""""",""""""Q4245043"""""""
"204,""""""Gaston"""""",""""""Lachaise"""""",1882,1935,""""""Paris"""""",""""""New York"""""",""""""M"""""",null,null,null,""""""FR"""""",null,""""""500001766"""""",""""""Q1495586"""""""
"205,""""""Eugène"""""",""""""Laermans"""""",1864,1940,""""""Brussels"""""",""""""Brussels"""""",""""""M"""""",3,3,3,""""""BE"""""",null,""""""500006075"""""",""""""Q598897"""""""
"206,""""""Roger de"""""",""""""La Fresnaye"""""",1885,1925,""""""Le Mans"""""",""""""Grasse"""""",""""""M"""""",4,2,7,""""""FR"""""",null,""""""500013022"""""",""""""Q718882"""""""
"207,""""""Henry"""""",""""""Lamb"""""",1883,1960,""""""Adelaide"""""",""""""London"""""",""""""M"""""",1,1,4,""""""GB"""""",null,""""""500015467"""""",""""""Q3132896"""""""
"208,""""""Pierre"""""",""""""Laprade"""""",1875,1931,""""""Narbonne"""""",""""""Fontenay-aux-Roses"""""",""""""M"""""",9,8,11,""""""FR"""""",null,""""""500007077"""""",""""""Q3385783"""""""
"209,""""""Mikhail"""""",""""""Larionov"""""",1881,1964,""""""Tiraspol"""""",""""""Fontenay-aux-Roses"""""",""""""M"""""",7,5,4,""""""RU"""""",null,""""""500012150"""""",""""""Q38785"""""""
"210,""""""Marie"""""",""""""Laurencin"""""",1885,1956,""""""Paris"""""",""""""Paris"""""",""""""F"""""",9,7,8,""""""FR"""""",null,""""""500011424"""""",""""""Q233088"""""""
"211,""""""Henri"""""",""""""Laurens"""""",1885,1954,""""""Paris"""""",""""""Paris"""""",""""""M"""""",null,null,null,""""""FR"""""",null,""""""500010480"""""",""""""Q738892"""""""
"212,""""""Ernest"""""",""""""Lawson"""""",1873,1939,null,null,""""""M"""""",null,null,null,""""""US"""""",null,""""""500026852"""""",null"
"213,""""""Ernest"""""",""""""Lawson"""""",1873,1939,""""""Halifax"""""",""""""Miami Beach"""""",""""""M"""""",2,1,3,""""""US"""""",null,""""""500026852"""""",""""""Q1185478"""""""
"214,""""""Mikhail Vasilevich"""""",""""""Le-Dantyu"""""",1891,1917,""""""Tver'"""""",null,""""""M"""""",null,null,null,""""""RU"""""",null,""""""500152591"""""",null"
"215,""""""Henri Victor Gabriel"""""",""""""Le Fauconnier"""""",1881,1946,""""""Hesdin"""""",""""""Paris"""""",""""""M"""""",10,7,9,""""""FR"""""",null,""""""500015082"""""",""""""Q1368018"""""""
"216,""""""Fernand"""""",""""""Léger"""""",1881,1955,""""""Argentan"""""",""""""Gif-sur-Yvette"""""",""""""M"""""",4,3,6,""""""FR"""""",null,""""""500027374"""""",""""""Q157183"""""""
"217,""""""Wilhelm"""""",""""""Lehmbruck"""""",1881,1919,""""""Duisburg"""""",""""""Berlin"""""",""""""M"""""",3,2,3,""""""DE"""""",null,""""""500019056"""""",""""""Q551282"""""""
"218,""""""Wilhelm"""""",""""""Leibl"""""",1844,1900,""""""Cologne"""""",""""""Würzburg"""""",""""""M"""""",6,3,7,""""""DE"""""",null,""""""500016534"""""",""""""Q704661"""""""
"219,""""""Georges"""""",""""""Lemmen"""""",1865,1916,""""""Brussels"""""",""""""Brussels"""""",""""""M"""""",1,1,2,""""""BE"""""",null,""""""500025073"""""",""""""Q1963612"""""""
"220,""""""Jean Julien"""""",""""""Lemordant"""""",1878,1968,""""""Saint-Malo"""""",""""""Paris"""""",""""""M"""""",2,2,2,""""""FR"""""",null,""""""500008941"""""",""""""Q3166574"""""""
"221,""""""Aristarkh"""""",""""""Lentulov"""""",1882,1943,""""""Nizhny Lomov"""""",""""""Moscow"""""",""""""M"""""",4,3,2,""""""RU"""""",null,""""""500028210"""""",""""""Q664360"""""""
"222,""""""Rudolf"""""",""""""Levy"""""",1875,1943,""""""Stettin"""""",null,""""""M"""""",4,2,5,""""""DE"""""",null,""""""500004600"""""",""""""Q215550"""""""
"223,""""""Wyndham"""""",""""""Lewis"""""",1882,1957,""""""Amherst"""""",""""""London"""""",""""""M"""""",3,2,7,""""""GB"""""",null,""""""500025826"""""",""""""Q780102"""""""
"224,""""""André"""""",""""""Lhote"""""",1885,1962,""""""Bordeaux"""""",""""""Paris"""""",""""""M"""""",6,4,11,""""""FR"""""",null,""""""500003416"""""",""""""Q463065"""""""
"225,""""""Max"""""",""""""Liebermann"""""",1847,1935,""""""Berlin"""""",""""""Berlin"""""",""""""M"""""",9,6,11,""""""DE"""""",null,""""""500115690"""""",""""""Q158062"""""""
"226,""""""Jacques"""""",""""""Lipchitz"""""",1891,1973,""""""Lithuania"""""",""""""Capri"""""",""""""M"""""",null,null,null,""""""FR"""""",null,""""""500015743"""""",""""""Q380426"""""""
"227,""""""Bertold"""""",""""""Löffler"""""",1874,1960,""""""Liberec"""""",""""""Vienna"""""",""""""M"""""",1,1,1,""""""AT"""""",null,""""""500111705"""""",""""""Q88602"""""""
"228,""""""Georgy"""""",""""""Lukomsky"""""",1884,1952,""""""Kaluga"""""",""""""Nice"""""",""""""M"""""",5,4,3,""""""RU"""""",null,""""""500321742"""""",""""""Q4269095"""""""
"229,""""""George Benjamin"""""",""""""Luks"""""",1867,1933,""""""Williamsport"""""",""""""New York"""""",""""""M"""""",2,1,2,""""""US"""""",null,""""""500007311"""""",""""""Q337733"""""""
"230,""""""Henrik Louis"""""",""""""Lund"""""",1879,1935,""""""Bergen"""""",""""""Christiania (Oslo)"""""",""""""M"""""",3,3,3,""""""NO"""""",null,""""""500006963"""""",""""""Q4269428"""""""
"231,""""""Oscar"""""",""""""Lüthy"""""",1882,1945,""""""Bern"""""",""""""Zurich"""""",""""""M"""""",1,1,1,""""""CH"""""",null,""""""500101783"""""",""""""Q557242"""""""
"232,""""""Stanton"""""",""""""Macdonald-Wright"""""",1890,1973,""""""Charlottesville"""""",""""""Pacific Palisades"""""",""""""M"""""",1,1,1,""""""US"""""",null,""""""500007154"""""",""""""Q2348151"""""""
"233,""""""August"""""",""""""Macke"""""",1887,1914,""""""Meschede"""""",""""""Perthes-lès-Hurlus"""""",""""""M"""""",4,1,5,""""""DE"""""",null,""""""500007945"""""",""""""Q33981"""""""
"234,""""""Helmuth"""""",""""""Macke"""""",1891,1936,""""""Krefeld"""""",""""""Hemmenhofen"""""",""""""M"""""",2,1,2,""""""DE"""""",null,""""""500073122"""""",""""""Q1431988"""""""
"235,""""""Aristide"""""",""""""Maillol"""""",1861,1944,""""""Banyuls-sur-Mer"""""",""""""Perpignan"""""",""""""M"""""",7,6,9,""""""FR"""""",null,""""""500001596"""""",""""""Q153920"""""""
"236,""""""Edouard"""""",""""""Manet"""""",1832,1883,""""""Paris"""""",""""""Paris"""""",""""""M"""""",8,6,17,""""""FR"""""",null,""""""500010363"""""",""""""Q40599"""""""
"237,""""""Henri Charles"""""",""""""Manguin"""""",1874,1949,""""""Paris"""""",""""""Saint-Tropez"""""",""""""M"""""",10,9,10,""""""FR"""""",null,""""""500010364"""""",""""""Q1605934"""""""
"238,null,""""""Manolo"""""",1872,1945,""""""Barcelona"""""",""""""Caldas de Montbuy"""""",""""""M"""""",1,1,1,""""""ES"""""",null,""""""500036426"""""",""""""Q1385979"""""""
"239,""""""Franz"""""",""""""Marc"""""",1880,1916,""""""Munich"""""",""""""Verdun-sur-Garonne"""""",""""""M"""""",5,3,6,""""""DE"""""",null,""""""500010681"""""",""""""Q44054"""""""
"240,""""""Jean"""""",""""""Marchand"""""",1882,1941,""""""Paris"""""",""""""Paris"""""",""""""M"""""",4,3,9,""""""FR"""""",null,""""""500025544"""""",""""""Q6171106"""""""
"241,""""""Gerhard"""""",""""""Marcks"""""",1889,1981,""""""Berlin"""""",""""""Cologne"""""",""""""M"""""",null,null,null,""""""DE"""""",null,""""""500029431"""""",""""""Q61507"""""""
"242,""""""Louis"""""",""""""Marcoussis"""""",1883,1941,""""""Warsaw"""""",""""""Cusset"""""",""""""M"""""",2,2,2,""""""FR"""""",null,""""""500022494"""""",""""""Q1346343"""""""
"243,""""""Ödön"""""",""""""Márffy"""""",1878,1959,""""""Budapest"""""",""""""Budapest"""""",""""""M"""""",1,1,2,""""""HU"""""",null,""""""500009282"""""",""""""Q111827"""""""
"244,""""""John"""""",""""""Marin"""""",1872,1953,""""""Rutherford"""""",""""""Addison, Maine"""""",""""""M"""""",1,1,1,""""""US"""""",null,""""""500115368"""""",""""""Q666171"""""""
